stock_code,expiry_date,type,strike_price,volume,turnover,open_interest,update_time,stock_close_price,last_done,prev_close,open,high,low,implied_volatility
NVDA.US,2025-09-26,call,245.00,0,0,171,2025-09-26,178.190,0.01,0.01,0,0,0,1.113
NVDA.US,2025-09-26,call,250.00,0,0,2745,2025-09-26,178.190,0.01,0.01,0,0,0,1.191
NVDA.US,2025-09-26,call,255.00,0,0,386,2025-09-26,178.190,0.01,0.01,0,0,0,1.016
NVDA.US,2025-09-26,call,260.00,0,0,1173,2025-09-26,178.190,0.01,0.01,0,0,0,0.850
NVDA.US,2025-09-26,call,265.00,0,0,549,2025-09-26,178.190,0.01,0.01,0,0,0,0.625
NVDA.US,2025-09-26,call,270.00,0,0,587,2025-09-26,178.190,0.01,0.01,0,0,0,0.693
NVDA.US,2025-09-26,call,275.00,0,0,465,2025-09-26,178.190,0.01,0.01,0,0,0,1.211
NVDA.US,2025-09-26,call,280.00,0,0,255,2025-09-26,178.190,0.01,0.01,0,0,0,2.461
NVDA.US,2025-09-26,call,285.00,0,0,112,2025-09-26,178.190,0.04,0.04,0,0,0,0.574
NVDA.US,2025-09-26,call,290.00,0,0,1052,2025-09-26,178.190,0.01,0.01,0,0,0,1.367
NVDA.US,2025-09-26,call,295.00,0,0,138,2025-09-26,178.190,0.02,0.02,0,0,0,0.571
NVDA.US,2025-09-26,call,300.00,0,0,291,2025-09-26,178.190,0.01,0.01,0,0,0,1.758
NVDA.US,2025-09-26,call,305.00,0,0,192,2025-09-26,178.190,0.02,0.02,0,0,0,0.532
NVDA.US,2025-09-26,call,310.00,0,0,604,2025-09-26,178.190,0.02,0.02,0,0,0,0.615
NVDA.US,2025-09-26,call,320.00,0,0,68,2025-09-26,178.190,0.01,0.01,0,0,0,0.645
NVDA.US,2025-09-26,call,330.00,0,0,567,2025-09-26,178.190,0.01,0.01,0,0,0,0.654
NVDA.US,2025-09-26,call,340.00,0,0,22,2025-09-26,178.190,0.01,0.01,0,0,0,0.703
NVDA.US,2025-09-26,call,350.00,1,1.00,28,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,7.031
NVDA.US,2025-09-26,call,355.00,0,0,7,2025-09-26,178.190,0.01,0.01,0,0,0,3.594
NVDA.US,2025-09-26,call,360.00,0,0,11,2025-09-26,178.190,0.01,0.01,0,0,0,1.934
NVDA.US,2025-09-26,call,365.00,7,7.00,156,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,7.500
NVDA.US,2025-09-26,put,50.00,4,4.00,57,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,5.078
NVDA.US,2025-09-26,put,55.00,0,0,12,2025-09-26,178.190,0.01,0.01,0,0,0,1.133
NVDA.US,2025-09-26,put,60.00,0,0,309,2025-09-26,178.190,0.01,0.01,0,0,0,4.375
NVDA.US,2025-09-26,put,65.00,0,0,11,2025-09-26,178.190,0.01,0.01,0,0,0,1.172
NVDA.US,2025-09-26,put,70.00,0,0,166,2025-09-26,178.190,0.01,0.01,0,0,0,1.074
NVDA.US,2025-09-26,put,75.00,0,0,174,2025-09-26,178.190,0.01,0.01,0,0,0,1.094
NVDA.US,2025-09-26,put,80.00,0,0,366,2025-09-26,178.190,0.01,0.01,0,0,0,1.094
NVDA.US,2025-09-26,put,85.00,0,0,3580,2025-09-26,178.190,0.01,0.01,0,0,0,1.445
NVDA.US,2025-09-26,put,90.00,0,0,9954,2025-09-26,178.190,0.01,0.01,0,0,0,1.328
NVDA.US,2025-09-26,put,95.00,0,0,6662,2025-09-26,178.190,0.01,0.01,0,0,0,3.438
NVDA.US,2025-09-26,put,100.00,11,11.00,10614,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,6.406
NVDA.US,2025-09-26,put,105.00,0,0,24028,2025-09-26,178.190,0.01,0.01,0,0,0,2.930
NVDA.US,2025-09-26,put,110.00,0,0,14780,2025-09-26,178.190,0.01,0.01,0,0,0,2.695
NVDA.US,2025-09-26,put,115.00,0,0,3742,2025-09-26,178.190,0.01,0.01,0,0,0,1.563
NVDA.US,2025-09-26,put,120.00,1,1.00,6728,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,4.531
NVDA.US,2025-09-26,put,125.00,32,32.00,5757,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,4.063
NVDA.US,2025-09-26,put,130.00,1,1.00,9764,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,3.672
NVDA.US,2025-09-26,put,135.00,7,7.00,5368,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,3.281
NVDA.US,2025-09-26,put,140.00,330,330.00,7172,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,2.891
NVDA.US,2025-09-26,put,145.00,2072,2072.00,19524,2025-09-26,178.190,0.01,0.01,0.01,0.01,0.01,2.500
NVDA.US,2025-09-26,put,150.00,1580,1590.00,38874,2025-09-26,178.190,0.01,0.02,0.01,0.02,0.01,2.109
NVDA.US,2025-09-26,put,152.50,6536,6587.00,13840,2025-09-26,178.190,0.01,0.03,0.01,0.02,0.01,1.914
NVDA.US,2025-09-26,put,155.00,8390,8585.00,23028,2025-09-26,178.190,0.01,0.02,0.01,0.02,0.01,1.758
NVDA.US,2025-09-26,put,157.50,3675,4309.00,17835,2025-09-26,178.190,0.01,0.03,0.01,0.02,0.01,1.563
NVDA.US,2025-09-26,put,160.00,8757,9985.00,37228,2025-09-26,178.190,0.01,0.04,0.02,0.06,0.01,1.367
NVDA.US,2025-09-26,put,162.50,5149,9065.00,20895,2025-09-26,178.190,0.01,0.06,0.02,0.04,0.01,1.211
NVDA.US,2025-09-26,put,165.00,10599,19042.00,51043,2025-09-26,178.190,0.01,0.07,0.03,0.04,0.01,1.016
NVDA.US,2025-09-26,put,167.50,12254,28119.00,30107,2025-09-26,178.190,0.01,0.07,0.04,0.05,0.01,0.840
NVDA.US,2025-09-26,put,170.00,30343,116304.00,89167,2025-09-26,178.190,0.01,0.10,0.06,0.08,0.01,0.664
NVDA.US,2025-09-26,put,172.50,40982,350429.00,72792,2025-09-26,178.190,0.01,0.17,0.10,0.28,0.01,0.479
NVDA.US,2025-09-26,put,175.00,147498,4186171.00,47192,2025-09-26,178.190,0.01,0.46,0.23,0.97,0.01,0.293
NVDA.US,2025-09-26,put,177.50,131901,11402905.00,18274,2025-09-26,178.190,0.01,1.28,0.86,2.70,0.01,0.083
NVDA.US,2025-09-26,put,180.00,15650,4684491.00,19759,2025-09-26,178.190,1.79,2.82,2.28,5.00,1.76,0.222
NVDA.US,2025-09-26,put,182.50,5767,3168376.00,6350,2025-09-26,178.190,4.30,4.95,4.50,7.40,4.00,0.332
NVDA.US,2025-09-26,put,185.00,1875,1534513.00,1973,2025-09-26,178.190,6.86,7.40,6.99,10.00,6.74,0.708
NVDA.US,2025-09-26,put,187.50,411,428445.00,63,2025-09-26,178.190,9.65,10.40,9.20,12.35,9.03,1.333
NVDA.US,2025-09-26,put,190.00,480,637727.00,807,2025-09-26,178.190,12.00,12.40,12.00,15.00,11.95,1.384
NVDA.US,2025-09-26,put,192.50,63,96791.00,111,2025-09-26,178.190,15.35,15.30,14.14,17.35,14.14,2.474
NVDA.US,2025-09-26,put,195.00,159,284313.00,4,2025-09-26,178.190,17.30,17.85,17.05,20.00,17.05,2.222
NVDA.US,2025-09-26,put,197.50,4,8416.00,1,2025-09-26,178.190,20.30,20.30,21.18,21.48,20.30,2.954
NVDA.US,2025-09-26,put,200.00,186,428651.00,76,2025-09-26,178.190,22.45,22.55,22.40,24.50,21.60,2.849
NVDA.US,2025-09-26,put,202.50,0,0,2,2025-09-26,178.190,24.85,24.85,0,0,0,0.967
NVDA.US,2025-09-26,put,205.00,17,47260.00,1,2025-09-26,178.190,27.35,27.45,28.85,28.85,27.25,3.159
NVDA.US,2025-09-26,put,210.00,98,321745.00,2,2025-09-26,178.190,31.75,32.40,31.80,34.20,31.75,3.381
NVDA.US,2025-09-26,put,215.00,98,367130.00,1,2025-09-26,178.190,37.45,37.35,36.80,39.45,36.80,4.097
NVDA.US,2025-09-26,put,220.00,122,516505.00,2,2025-09-26,178.190,42.20,42.85,44.05,44.05,42.20,4.058
NVDA.US,2025-09-26,put,225.00,0,0,1,2025-09-26,178.190,46.55,46.55,0,0,0,1.077
NVDA.US,2025-09-26,put,230.00,0,0,1,2025-09-26,178.190,46.40,46.40,0,0,0,0.992
NVDA.US,2025-09-26,put,235.00,0,0,2,2025-09-26,178.190,56.83,56.83,0,0,0,0.575
NVDA.US,2025-09-26,put,240.00,0,0,1,2025-09-26,178.190,69.40,69.40,0,0,0,0.723
NVDA.US,2025-09-26,put,245.00,0,0,2,2025-09-26,178.190,63.68,63.68,0,0,0,0.605
NVDA.US,2025-09-26,put,250.00,0,0,2,2025-09-26,178.190,72.80,72.80,0,0,0,3.081
NVDA.US,2025-09-26,put,255.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,260.00,0,0,1,2025-09-26,178.190,80.27,80.27,0,0,0,1.499
NVDA.US,2025-09-26,put,265.00,0,0,0,2025-09-26,178.190,90.05,90.05,0,0,0,1.178
NVDA.US,2025-09-26,put,270.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,275.00,0,0,0,2025-09-26,178.190,100.05,100.05,0,0,0,1.273
NVDA.US,2025-09-26,put,280.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,285.00,0,0,0,2025-09-26,178.190,114.80,114.80,0,0,0,1.390
NVDA.US,2025-09-26,put,290.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,295.00,0,0,0,2025-09-26,178.190,124.85,124.85,0,0,0,1.477
NVDA.US,2025-09-26,put,300.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,305.00,3,38595.00,0,2025-09-26,178.190,128.65,128.65,128.65,128.65,128.65,9.536
NVDA.US,2025-09-26,put,310.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,320.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,330.00,6,92190.00,0,2025-09-26,178.190,153.65,155.10,153.65,153.65,153.65,9.900
NVDA.US,2025-09-26,put,340.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,350.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,355.00,0,0,0,2025-09-26,178.190,0,0,0,0,0,0.000
NVDA.US,2025-09-26,put,360.00,0,0,0,2025-09-26,178.190,178.72,178.72,0,0,0,1.400
NVDA.US,2025-09-26,put,365.00,0,0,0,2025-09-26,178.190,188.75,188.75,0,0,0,2.535
AAPL.US,2025-09-26,call,110.00,9,131252.00,17,2025-09-26,255.460,146.70,141.62,145.80,146.70,144.62,9.883
AAPL.US,2025-09-26,call,120.00,6,81100.00,20,2025-09-26,255.460,135.56,135.70,135.79,135.79,134.55,9.961
AAPL.US,2025-09-26,call,125.00,3,39372.00,6,2025-09-26,255.460,131.24,130.70,131.24,131.24,131.24,8.906
AAPL.US,2025-09-26,call,130.00,1,12598.00,6,2025-09-26,255.460,125.98,125.64,125.98,125.98,125.98,9.951
AAPL.US,2025-09-26,call,135.00,1,12071.00,5,2025-09-26,255.460,120.71,118.81,120.71,120.71,120.71,9.580
AAPL.US,2025-09-26,call,140.00,0,0,13,2025-09-26,255.460,116.03,116.03,0,0,0,3.873
AAPL.US,2025-09-26,call,145.00,1,11079.00,6,2025-09-26,255.460,110.79,108.70,110.79,110.79,110.79,8.955
AAPL.US,2025-09-26,call,150.00,2,21016.00,7,2025-09-26,255.460,105.08,103.31,105.08,105.08,105.08,6.973
AAPL.US,2025-09-26,call,155.00,7,70349.00,8,2025-09-26,255.460,100.38,97.47,100.81,100.81,100.38,7.256
AAPL.US,2025-09-26,call,160.00,2,19150.00,7,2025-09-26,255.460,95.79,96.00,95.71,95.79,95.71,7.549
AAPL.US,2025-09-26,call,165.00,0,0,4,2025-09-26,255.460,88.32,88.32,0,0,0,3.479
AAPL.US,2025-09-26,call,170.00,0,0,6,2025-09-26,255.460,86.29,86.29,0,0,0,3.665
AAPL.US,2025-09-26,call,175.00,2,15899.00,12,2025-09-26,255.460,79.93,78.71,79.06,79.93,79.06,3.462
AAPL.US,2025-09-26,call,180.00,31,235710.00,33,2025-09-26,255.460,76.37,76.20,74.16,76.37,74.16,7.024
AAPL.US,2025-09-26,call,185.00,0,0,151,2025-09-26,255.460,68.60,68.60,0,0,0,2.918
AAPL.US,2025-09-26,call,190.00,22,145608.00,148,2025-09-26,255.460,66.10,62.72,66.05,66.60,64.68,5.693
AAPL.US,2025-09-26,call,195.00,256,1544628.00,263,2025-09-26,255.460,61.38,58.35,58.98,61.45,58.98,5.679
AAPL.US,2025-09-26,call,200.00,96,534092.00,380,2025-09-26,255.460,56.07,57.10,54.08,56.41,54.08,4.812
AAPL.US,2025-09-26,call,202.50,4,21202.00,57,2025-09-26,255.460,52.30,49.99,53.24,53.24,52.30,3.096
AAPL.US,2025-09-26,call,205.00,63,322034.00,127,2025-09-26,255.460,50.08,51.15,49.71,51.70,49.71,3.125
AAPL.US,2025-09-26,call,207.50,3,14497.00,27,2025-09-26,255.460,48.22,49.60,48.09,48.66,48.09,3.584
AAPL.US,2025-09-26,call,210.00,411,1885652.00,840,2025-09-26,255.460,45.63,46.90,45.83,46.66,44.96,3.174
AAPL.US,2025-09-26,call,212.50,12,51962.00,55,2025-09-26,255.460,43.30,44.21,43.97,43.97,42.71,3.394
AAPL.US,2025-09-26,call,215.00,91,368722.00,643,2025-09-26,255.460,40.16,41.53,39.84,41.65,39.34,2.778
AAPL.US,2025-09-26,call,217.50,92,352033.00,281,2025-09-26,255.460,37.65,38.47,37.74,39.31,37.56,2.588
AAPL.US,2025-09-26,call,220.00,1702,6070273.00,2253,2025-09-26,255.460,35.45,35.44,34.56,36.95,34.50,1.758
AAPL.US,2025-09-26,call,222.50,392,1308343.00,803,2025-09-26,255.460,32.43,33.30,33.05,34.30,32.43,1.943
AAPL.US,2025-09-26,call,225.00,738,2255858.00,1750,2025-09-26,255.460,30.18,32.00,29.40,31.75,29.40,2.173
AAPL.US,2025-09-26,call,227.50,1222,3426740.00,1860,2025-09-26,255.460,27.46,28.09,26.78,29.40,26.60,3.342
AAPL.US,2025-09-26,call,230.00,4916,12433275.00,8212,2025-09-26,255.460,25.38,25.59,25.05,26.90,23.65,1.250
AAPL.US,2025-09-26,call,232.50,436,1012583.00,1420,2025-09-26,255.460,23.25,23.30,22.34,24.48,21.60,1.892
AAPL.US,2025-09-26,call,235.00,1006,2070382.00,3505,2025-09-26,255.460,20.38,21.55,19.50,21.80,18.92,1.555
AAPL.US,2025-09-26,call,237.50,722,1303273.00,5460,2025-09-26,255.460,17.86,18.35,16.53,19.25,16.00,0.996
AAPL.US,2025-09-26,call,240.00,4466,7175779.00,16786,2025-09-26,255.460,15.30,16.97,13.95,17.25,13.86,1.209
AAPL.US,2025-09-26,call,242.50,3922,5361591.00,7054,2025-09-26,255.460,13.10,14.52,11.63,14.50,10.71,1.006
AAPL.US,2025-09-26,call,245.00,4216,4511888.00,19288,2025-09-26,255.460,10.40,12.01,9.01,12.20,8.95,0.776
AAPL.US,2025-09-26,call,247.50,1787,1467642.00,5660,2025-09-26,255.460,7.83,9.40,6.58,9.50,6.58,0.479
AAPL.US,2025-09-26,call,250.00,6434,3652372.00,13497,2025-09-26,255.460,5.49,7.05,4.40,7.05,3.20,0.347
AAPL.US,2025-09-26,call,252.50,10682,3348943.00,13646,2025-09-26,255.460,2.89,4.70,2.18,4.70,2.00,0.171
AAPL.US,2025-09-26,call,255.00,112692,12832596.00,24300,2025-09-26,255.460,0.40,2.67,0.87,2.39,0.16,0.048
AAPL.US,2025-09-26,call,257.50,187526,3967434.00,23383,2025-09-26,255.460,0.01,1.22,0.31,0.59,0.01,0.137
AAPL.US,2025-09-26,call,260.00,104704,637810.00,50781,2025-09-26,255.460,0.01,0.45,0.11,0.17,0.01,0.264
AAPL.US,2025-09-26,call,262.50,11341,28118.00,18532,2025-09-26,255.460,0.01,0.16,0.04,0.06,0.01,0.391
AAPL.US,2025-09-26,call,265.00,7783,9246.00,31687,2025-09-26,255.460,0.01,0.07,0.04,0.04,0.01,0.508
AAPL.US,2025-09-26,call,267.50,412,419.00,3780,2025-09-26,255.460,0.01,0.04,0.01,0.02,0.01,0.615
AAPL.US,2025-09-26,call,270.00,589,595.00,14726,2025-09-26,255.460,0.01,0.02,0.02,0.02,0.01,0.723
AAPL.US,2025-09-26,call,272.50,43,44.00,364,2025-09-26,255.460,0.01,0.01,0.02,0.02,0.01,0.840
AAPL.US,2025-09-26,call,275.00,628,628.00,6389,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,0.938
AAPL.US,2025-09-26,call,277.50,0,0,424,2025-09-26,255.460,0.01,0.01,0,0,0,0.488
AAPL.US,2025-09-26,call,280.00,22,22.00,6179,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,1.133
AAPL.US,2025-09-26,call,282.50,0,0,103,2025-09-26,255.460,0.01,0.01,0,0,0,0.518
AAPL.US,2025-09-26,call,285.00,0,0,2606,2025-09-26,255.460,0.01,0.01,0,0,0,0.625
AAPL.US,2025-09-26,call,287.50,1,1.00,5,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,1.426
AAPL.US,2025-09-26,call,290.00,22,22.00,3627,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,1.523
AAPL.US,2025-09-26,call,292.50,0,0,0,2025-09-26,255.460,0,0,0,0,0,0.000
AAPL.US,2025-09-26,call,295.00,0,0,2558,2025-09-26,255.460,0.03,0.03,0,0,0,0.913
AAPL.US,2025-09-26,call,300.00,0,0,3105,2025-09-26,255.460,0.01,0.01,0,0,0,0.898
AAPL.US,2025-09-26,call,305.00,0,0,2985,2025-09-26,255.460,0.05,0.05,0,0,0,1.172
AAPL.US,2025-09-26,call,310.00,0,0,61,2025-09-26,255.460,0.01,0.01,0,0,0,1.074
AAPL.US,2025-09-26,call,315.00,0,0,65,2025-09-26,255.460,0.01,0.01,0,0,0,0.762
AAPL.US,2025-09-26,call,320.00,1,1.00,57,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.539
AAPL.US,2025-09-26,call,325.00,15,15.00,148,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.695
AAPL.US,2025-09-26,put,110.00,0,0,42,2025-09-26,255.460,0.01,0.01,0,0,0,0.811
AAPL.US,2025-09-26,put,120.00,0,0,0,2025-09-26,255.460,0,0,0,0,0,0.000
AAPL.US,2025-09-26,put,125.00,0,0,1483,2025-09-26,255.460,0.04,0.04,0,0,0,0.703
AAPL.US,2025-09-26,put,130.00,0,0,209,2025-09-26,255.460,0.01,0.01,0,0,0,0.781
AAPL.US,2025-09-26,put,135.00,0,0,186,2025-09-26,255.460,0.01,0.01,0,0,0,0.781
AAPL.US,2025-09-26,put,140.00,0,0,186,2025-09-26,255.460,0.01,0.01,0,0,0,2.383
AAPL.US,2025-09-26,put,145.00,0,0,112,2025-09-26,255.460,0.01,0.01,0,0,0,1.914
AAPL.US,2025-09-26,put,150.00,0,0,65,2025-09-26,255.460,0.01,0.01,0,0,0,0.654
AAPL.US,2025-09-26,put,155.00,0,0,113,2025-09-26,255.460,0.01,0.01,0,0,0,0.693
AAPL.US,2025-09-26,put,160.00,0,0,58,2025-09-26,255.460,0.02,0.02,0,0,0,0.689
AAPL.US,2025-09-26,put,165.00,0,0,101,2025-09-26,255.460,0.02,0.02,0,0,0,0.640
AAPL.US,2025-09-26,put,170.00,0,0,920,2025-09-26,255.460,0.01,0.01,0,0,0,1.406
AAPL.US,2025-09-26,put,175.00,0,0,435,2025-09-26,255.460,0.01,0.01,0,0,0,0.801
AAPL.US,2025-09-26,put,180.00,0,0,695,2025-09-26,255.460,0.01,0.01,0,0,0,1.953
AAPL.US,2025-09-26,put,185.00,7,7.00,258,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,3.594
AAPL.US,2025-09-26,put,190.00,14,14.00,567,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,3.359
AAPL.US,2025-09-26,put,195.00,0,0,885,2025-09-26,255.460,0.01,0.01,0,0,0,0.957
AAPL.US,2025-09-26,put,200.00,100,100.00,1988,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.813
AAPL.US,2025-09-26,put,202.50,0,0,3161,2025-09-26,255.460,0.01,0.01,0,0,0,0.830
AAPL.US,2025-09-26,put,205.00,1,1.00,1985,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.539
AAPL.US,2025-09-26,put,207.50,43,43.00,250,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.422
AAPL.US,2025-09-26,put,210.00,38,38.00,2454,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.305
AAPL.US,2025-09-26,put,212.50,85,85.00,471,2025-09-26,255.460,0.01,0.01,0.01,0.01,0.01,2.148
